2019-05-22T01:01:03.474Z Thread 00: started
2019-05-22T01:11:17.739Z Thread 14 inserting: 89%
2019-05-22T01:11:18.090Z Thread 00 inserting: 94%
2019-05-22T01:11:18.191Z Thread 05 inserting: 90%
2019-05-22T01:11:18.277Z Thread 04 inserting: 86%
2019-05-22T01:11:18.844Z Thread 02 inserting: 94%
2019-05-22T01:11:18.905Z Thread 03 inserting: 97%
2019-05-22T01:11:18.976Z Thread 06 inserting: 92%
2019-05-22T01:11:20.017Z Thread 07 inserting: 88%
2019-05-22T01:11:21.335Z Thread 12 inserting: 90%
2019-05-22T01:11:21.368Z Thread 01 inserting: 94%
2019-05-22T01:11:21.821Z Thread 10 inserting: 90%
2019-05-22T01:11:23.127Z Thread 13 inserting: 96%
2019-05-22T01:11:23.483Z Thread 15 inserting: 99%
2019-05-22T01:11:23.945Z Thread 08 inserting: 96%
2019-05-22T01:11:24.088Z Thread 11 inserting: 96%
2019-05-22T01:11:24.360Z Thread 00 inserting: 95%
2019-05-22T01:11:24.401Z Thread 09 inserting: 92%
2019-05-22T01:11:25.270Z Thread 05 inserting: 91%
2019-05-22T01:11:25.462Z Thread 02 inserting: 95%
2019-05-22T01:11:25.619Z Thread 03 inserting: 98%
2019-05-22T01:11:25.780Z Thread 14 inserting: 90%
2019-05-22T01:11:26.057Z Thread 04 inserting: 87%
2019-05-22T01:11:26.241Z Thread 06 inserting: 93%
2019-05-22T01:11:27.203Z Thread 07 inserting: 89%
2019-05-22T01:11:27.502Z Thread 01 inserting: 95%
2019-05-22T01:11:27.848Z Thread 10 inserting: 91%
2019-05-22T01:11:27.998Z Thread 12 inserting: 91%
2019-05-22T01:11:28.803Z Thread 15: finished
2019-05-22T01:11:29.339Z Thread 08 inserting: 97%
2019-05-22T01:11:29.413Z Thread 11 inserting: 97%
2019-05-22T01:11:29.440Z Thread 09 inserting: 93%
2019-05-22T01:11:29.888Z Thread 00 inserting: 96%
2019-05-22T01:11:29.900Z Thread 13 inserting: 97%
2019-05-22T01:11:30.593Z Thread 02 inserting: 96%
2019-05-22T01:11:30.925Z Thread 03 inserting: 99%
2019-05-22T01:11:31.376Z Thread 05 inserting: 92%
2019-05-22T01:11:31.732Z Thread 06 inserting: 94%
2019-05-22T01:11:31.896Z Thread 04 inserting: 88%
2019-05-22T01:11:33.071Z Thread 14 inserting: 91%
2019-05-22T01:11:33.777Z Thread 01 inserting: 96%
2019-05-22T01:11:34.202Z Thread 07 inserting: 90%
2019-05-22T01:11:34.519Z Thread 11 inserting: 98%
2019-05-22T01:11:34.533Z Thread 12 inserting: 92%
2019-05-22T01:11:34.630Z Thread 10 inserting: 92%
2019-05-22T01:11:34.815Z Thread 08 inserting: 98%
2019-05-22T01:11:35.047Z Thread 13 inserting: 98%
2019-05-22T01:11:35.052Z Thread 09 inserting: 94%
2019-05-22T01:11:35.204Z Thread 02 inserting: 97%
2019-05-22T01:11:35.211Z Thread 00 inserting: 97%
2019-05-22T01:11:36.570Z Thread 06 inserting: 95%
2019-05-22T01:11:36.630Z Thread 03: finished
2019-05-22T01:11:36.833Z Thread 05 inserting: 93%
2019-05-22T01:11:37.456Z Thread 04 inserting: 89%
2019-05-22T01:11:38.570Z Thread 14 inserting: 92%
2019-05-22T01:11:39.329Z Thread 01 inserting: 97%
2019-05-22T01:11:39.728Z Thread 13 inserting: 99%
2019-05-22T01:11:40.007Z Thread 00 inserting: 98%
2019-05-22T01:11:40.184Z Thread 07 inserting: 91%
2019-05-22T01:11:40.442Z Thread 12 inserting: 93%
2019-05-22T01:11:40.442Z Thread 08 inserting: 99%
2019-05-22T01:11:40.525Z Thread 10 inserting: 93%
2019-05-22T01:11:40.554Z Thread 09 inserting: 95%
2019-05-22T01:11:40.685Z Thread 02 inserting: 98%
2019-05-22T01:11:40.896Z Thread 11 inserting: 99%
2019-05-22T01:11:41.207Z Thread 06 inserting: 96%
2019-05-22T01:11:42.061Z Thread 05 inserting: 94%
2019-05-22T01:11:43.192Z Thread 04 inserting: 90%
2019-05-22T01:11:44.246Z Thread 14 inserting: 93%
2019-05-22T01:11:44.447Z Thread 01 inserting: 98%
2019-05-22T01:11:45.093Z Thread 00 inserting: 99%
2019-05-22T01:11:45.403Z Thread 13: finished
2019-05-22T01:11:45.505Z Thread 07 inserting: 92%
2019-05-22T01:11:45.607Z Thread 08: finished
2019-05-22T01:11:45.688Z Thread 12 inserting: 94%
2019-05-22T01:11:45.752Z Thread 09 inserting: 96%
2019-05-22T01:11:45.948Z Thread 02 inserting: 99%
2019-05-22T01:11:46.300Z Thread 11: finished
2019-05-22T01:11:46.324Z Thread 10 inserting: 94%
2019-05-22T01:11:47.218Z Thread 06 inserting: 97%
2019-05-22T01:11:47.611Z Thread 05 inserting: 95%
2019-05-22T01:11:49Z Thread 04 inserting: 91%
2019-05-22T01:11:49.312Z Thread 14 inserting: 94%
2019-05-22T01:11:50.021Z Thread 01 inserting: 99%
2019-05-22T01:11:50.700Z Thread 09 inserting: 97%
2019-05-22T01:11:50.702Z Thread 00: finished
2019-05-22T01:11:50.743Z Thread 07 inserting: 93%
2019-05-22T01:11:50.950Z Thread 02: finished
2019-05-22T01:12:02.981Z Thread 12 inserting: 95%
2019-05-22T01:12:03.015Z Thread 06 inserting: 98%
2019-05-22T01:12:03.267Z Thread 10 inserting: 95%
2019-05-22T01:12:03.604Z Thread 05 inserting: 96%
2019-05-22T01:12:04.836Z Thread 14 inserting: 95%
2019-05-22T01:12:04.853Z Thread 04 inserting: 92%
2019-05-22T01:12:05.329Z Thread 01: finished
2019-05-22T01:12:05.897Z Thread 07 inserting: 94%
2019-05-22T01:12:06.223Z Thread 09 inserting: 98%
2019-05-22T01:12:06.318Z Thread 06 inserting: 99%
2019-05-22T01:12:06.752Z Thread 12 inserting: 96%
2019-05-22T01:12:07.056Z Thread 05 inserting: 97%
2019-05-22T01:12:07.365Z Thread 10 inserting: 96%
2019-05-22T01:12:07.842Z Thread 04 inserting: 93%
2019-05-22T01:12:07.961Z Thread 14 inserting: 96%
2019-05-22T01:12:08.964Z Thread 09 inserting: 99%
2019-05-22T01:12:09.388Z Thread 05 inserting: 98%
2019-05-22T01:12:09.398Z Thread 07 inserting: 95%
2019-05-22T01:12:09.549Z Thread 06: finished
2019-05-22T01:12:09.988Z Thread 12 inserting: 97%
2019-05-22T01:12:10.620Z Thread 10 inserting: 97%
2019-05-22T01:12:10.661Z Thread 04 inserting: 94%
2019-05-22T01:12:10.765Z Thread 14 inserting: 97%
2019-05-22T01:12:11.742Z Thread 07 inserting: 96%
2019-05-22T01:12:11.894Z Thread 09: finished
2019-05-22T01:12:12.052Z Thread 05 inserting: 99%
2019-05-22T01:12:12.387Z Thread 12 inserting: 98%
2019-05-22T01:12:12.725Z Thread 14 inserting: 98%
2019-05-22T01:12:12.760Z Thread 10 inserting: 98%
2019-05-22T01:12:12.930Z Thread 04 inserting: 95%
2019-05-22T01:12:13.331Z Thread 07 inserting: 97%
2019-05-22T01:12:13.734Z Thread 05: finished
2019-05-22T01:12:13.905Z Thread 12 inserting: 99%
2019-05-22T01:12:14.143Z Thread 10 inserting: 99%
2019-05-22T01:12:14.439Z Thread 14 inserting: 99%
2019-05-22T01:12:14.688Z Thread 07 inserting: 98%
2019-05-22T01:12:14.887Z Thread 04 inserting: 96%
2019-05-22T01:12:15.281Z Thread 12: finished
2019-05-22T01:12:15.437Z Thread 10: finished
2019-05-22T01:12:15.669Z Thread 14: finished
2019-05-22T01:12:15.714Z Thread 07 inserting: 99%
2019-05-22T01:12:15.837Z Thread 04 inserting: 97%
2019-05-22T01:12:16.154Z Thread 07: finished
2019-05-22T01:12:16.202Z Thread 04 inserting: 98%
2019-05-22T01:12:16.344Z Thread 04 inserting: 99%
2019-05-22T01:12:16.591Z Thread 04: finished
